dataset,family,rep,true_k,method,k_hat,ARI,runtime
null_t3_d10,null,6,1,CDK 2ec / no multiplicity corr.,1,1.0,2.180356979370117
null_t3_d10,null,6,1,CDK 2ec / n_min=15,1,1.0,2.435427665710449
null_t3_d10,null,6,1,CDK 2ec / n_min=40,1,1.0,3.2035250663757324
null_t3_d10,null,8,1,CDK 2ec (default),1,1.0,0.0054073333740234375
null_t3_d10,null,8,1,CDK 2ec / Gaussian null,1,1.0,0.00536036491394043
null_t3_d10,null,8,1,CDK 2ec / AD statistic,1,1.0,0.005199909210205078
null_t3_d10,null,8,1,CDK 2ec / no multiplicity corr.,1,1.0,0.005232810974121094
null_t3_d10,null,8,1,CDK 2ec / n_min=15,1,1.0,0.005249738693237305
null_t3_d10,null,8,1,CDK 2ec / n_min=40,1,1.0,0.0053446292877197266
null_t3_d10,null,7,1,CDK 2ec (default),1,1.0,2.0091958045959473
null_t3_d10,null,7,1,CDK 2ec / Gaussian null,1,1.0,5.0522472858428955
null_t3_d10,null,7,1,CDK 2ec / AD statistic,1,1.0,6.051042795181274
null_t3_d10,null,7,1,CDK 2ec / no multiplicity corr.,1,1.0,1.9808940887451172
null_t3_d10,null,7,1,CDK 2ec / n_min=15,1,1.0,2.33345103263855
null_t3_d10,null,7,1,CDK 2ec / n_min=40,1,1.0,2.8107311725616455
null_t3_d10,null,9,1,CDK 2ec (default),1,1.0,1.7390623092651367
null_t3_d10,null,9,1,CDK 2ec / Gaussian null,1,1.0,3.2148613929748535
null_t3_d10,null,9,1,CDK 2ec / AD statistic,1,1.0,4.476724863052368
null_t3_d10,null,9,1,CDK 2ec / no multiplicity corr.,1,1.0,1.698535442352295
null_t3_d10,null,9,1,CDK 2ec / n_min=15,1,1.0,3.5170583724975586
null_t3_d10,null,9,1,CDK 2ec / n_min=40,1,1.0,4.709895372390747
null_aniso_d2,null,0,1,CDK 2ec (default),1,1.0,5.553936004638672
null_aniso_d2,null,0,1,CDK 2ec / Gaussian null,2,0.0,6.595726728439331
null_aniso_d2,null,0,1,CDK 2ec / AD statistic,2,0.0,6.675287961959839
null_aniso_d2,null,0,1,CDK 2ec / no multiplicity corr.,1,1.0,5.286514520645142
null_aniso_d2,null,0,1,CDK 2ec / n_min=15,1,1.0,6.7847912311553955
null_aniso_d2,null,0,1,CDK 2ec / n_min=40,2,0.0,4.643739461898804
null_aniso_d2,null,1,1,CDK 2ec (default),1,1.0,6.655857801437378
null_aniso_d2,null,1,1,CDK 2ec / Gaussian null,1,1.0,6.700884819030762
null_aniso_d2,null,1,1,CDK 2ec / AD statistic,1,1.0,7.076966762542725
null_aniso_d2,null,1,1,CDK 2ec / no multiplicity corr.,3,0.0,6.568370580673218
null_aniso_d2,null,1,1,CDK 2ec / n_min=15,2,0.0,7.099167346954346
null_aniso_d2,null,1,1,CDK 2ec / n_min=40,5,0.0,4.728917598724365
null_aniso_d2,null,2,1,CDK 2ec (default),1,1.0,4.255666971206665
null_aniso_d2,null,2,1,CDK 2ec / Gaussian null,1,1.0,5.785189867019653
null_aniso_d2,null,2,1,CDK 2ec / AD statistic,1,1.0,6.792346954345703
null_aniso_d2,null,2,1,CDK 2ec / no multiplicity corr.,1,1.0,4.480291366577148
null_aniso_d2,null,2,1,CDK 2ec / n_min=15,2,0.0,7.369692802429199
null_aniso_d2,null,2,1,CDK 2ec / n_min=40,1,1.0,4.5754594802856445
null_aniso_d2,null,3,1,CDK 2ec (default),1,1.0,4.3764808177948
null_aniso_d2,null,3,1,CDK 2ec / Gaussian null,1,1.0,5.719614744186401
null_aniso_d2,null,3,1,CDK 2ec / AD statistic,1,1.0,6.123780250549316
null_aniso_d2,null,3,1,CDK 2ec / no multiplicity corr.,1,1.0,4.084242820739746
null_aniso_d2,null,3,1,CDK 2ec / n_min=15,2,0.0,6.052806377410889
null_aniso_d2,null,3,1,CDK 2ec / n_min=40,3,0.0,5.375624418258667
null_aniso_d2,null,4,1,CDK 2ec (default),1,1.0,5.380072832107544
null_aniso_d2,null,4,1,CDK 2ec / Gaussian null,1,1.0,6.726048946380615
null_aniso_d2,null,4,1,CDK 2ec / AD statistic,1,1.0,6.517283916473389
null_aniso_d2,null,4,1,CDK 2ec / no multiplicity corr.,2,0.0,5.1311094760894775
null_aniso_d2,null,4,1,CDK 2ec / n_min=15,1,1.0,6.120355844497681
null_aniso_d2,null,4,1,CDK 2ec / n_min=40,1,1.0,3.7209508419036865
null_aniso_d2,null,5,1,CDK 2ec (default),1,1.0,5.834408283233643
null_aniso_d2,null,5,1,CDK 2ec / Gaussian null,1,1.0,6.140978097915649
null_aniso_d2,null,5,1,CDK 2ec / AD statistic,1,1.0,6.801298379898071
null_aniso_d2,null,5,1,CDK 2ec / no multiplicity corr.,1,1.0,5.678456783294678
null_aniso_d2,null,5,1,CDK 2ec / n_min=15,1,1.0,7.219971418380737
null_aniso_d2,null,5,1,CDK 2ec / n_min=40,2,0.0,5.649796485900879
null_aniso_d2,null,6,1,CDK 2ec (default),1,1.0,4.3253819942474365
null_aniso_d2,null,6,1,CDK 2ec / Gaussian null,1,1.0,5.493908643722534
null_aniso_d2,null,6,1,CDK 2ec / AD statistic,1,1.0,6.4822046756744385
null_aniso_d2,null,6,1,CDK 2ec / no multiplicity corr.,1,1.0,4.7119972705841064
null_aniso_d2,null,6,1,CDK 2ec / n_min=15,2,0.0,7.455503940582275
null_aniso_d2,null,6,1,CDK 2ec / n_min=40,3,0.0,4.93189811706543
null_aniso_d2,null,7,1,CDK 2ec (default),1,1.0,5.586333513259888
null_aniso_d2,null,7,1,CDK 2ec / Gaussian null,3,0.0,7.171679973602295
null_aniso_d2,null,7,1,CDK 2ec / AD statistic,2,0.0,6.721440076828003
null_aniso_d2,null,7,1,CDK 2ec / no multiplicity corr.,1,1.0,5.605456829071045
null_aniso_d2,null,7,1,CDK 2ec / n_min=15,1,1.0,7.11676549911499
null_aniso_d2,null,7,1,CDK 2ec / n_min=40,1,1.0,4.948659181594849
null_aniso_d2,null,8,1,CDK 2ec (default),1,1.0,4.843593120574951
null_aniso_d2,null,8,1,CDK 2ec / Gaussian null,2,0.0,6.484355211257935
null_aniso_d2,null,8,1,CDK 2ec / AD statistic,1,1.0,6.40308403968811
null_aniso_d2,null,8,1,CDK 2ec / no multiplicity corr.,1,1.0,4.865588426589966
null_aniso_d2,null,8,1,CDK 2ec / n_min=15,1,1.0,6.932234287261963
null_aniso_d2,null,8,1,CDK 2ec / n_min=40,1,1.0,4.368340492248535
null_aniso_d2,null,9,1,CDK 2ec (default),1,1.0,5.621615171432495
null_aniso_d2,null,9,1,CDK 2ec / Gaussian null,1,1.0,7.409606218338013
null_aniso_d2,null,9,1,CDK 2ec / AD statistic,1,1.0,6.590102672576904
null_aniso_d2,null,9,1,CDK 2ec / no multiplicity corr.,1,1.0,5.765358209609985
null_aniso_d2,null,9,1,CDK 2ec / n_min=15,2,0.0,7.909878730773926
null_aniso_d2,null,9,1,CDK 2ec / n_min=40,1,1.0,5.942404508590698
null_aniso_d10,null,0,1,CDK 2ec (default),1,1.0,3.5459911823272705
null_aniso_d10,null,0,1,CDK 2ec / Gaussian null,1,1.0,4.310125827789307
null_aniso_d10,null,0,1,CDK 2ec / AD statistic,1,1.0,3.1738405227661133
null_aniso_d10,null,0,1,CDK 2ec / no multiplicity corr.,1,1.0,3.993419647216797
null_aniso_d10,null,0,1,CDK 2ec / n_min=15,1,1.0,5.192045211791992
null_aniso_d10,null,0,1,CDK 2ec / n_min=40,1,1.0,2.962611198425293
null_aniso_d10,null,1,1,CDK 2ec (default),1,1.0,5.329451560974121
null_aniso_d10,null,1,1,CDK 2ec / Gaussian null,1,1.0,5.313495397567749
null_aniso_d10,null,1,1,CDK 2ec / AD statistic,1,1.0,3.8975911140441895
null_aniso_d10,null,1,1,CDK 2ec / no multiplicity corr.,1,1.0,5.087763547897339
null_aniso_d10,null,1,1,CDK 2ec / n_min=15,1,1.0,4.870168924331665
null_aniso_d10,null,1,1,CDK 2ec / n_min=40,1,1.0,2.4269051551818848
null_aniso_d10,null,2,1,CDK 2ec (default),1,1.0,5.09633469581604
null_aniso_d10,null,2,1,CDK 2ec / Gaussian null,1,1.0,4.15163779258728
null_aniso_d10,null,2,1,CDK 2ec / AD statistic,1,1.0,3.654348850250244
null_aniso_d10,null,2,1,CDK 2ec / no multiplicity corr.,1,1.0,4.996919393539429
null_aniso_d10,null,2,1,CDK 2ec / n_min=15,1,1.0,4.070193290710449
null_aniso_d10,null,2,1,CDK 2ec / n_min=40,1,1.0,3.688284397125244
null_aniso_d10,null,4,1,CDK 2ec (default),1,1.0,5.12996506690979
null_aniso_d10,null,4,1,CDK 2ec / Gaussian null,1,1.0,4.979260444641113
null_aniso_d10,null,4,1,CDK 2ec / AD statistic,1,1.0,3.7209675312042236
null_aniso_d10,null,4,1,CDK 2ec / no multiplicity corr.,1,1.0,5.208636283874512
null_aniso_d10,null,4,1,CDK 2ec / n_min=15,1,1.0,7.091444492340088
null_aniso_d10,null,4,1,CDK 2ec / n_min=40,1,1.0,3.2706828117370605
null_aniso_d10,null,3,1,CDK 2ec (default),1,1.0,5.0418713092803955
null_aniso_d10,null,3,1,CDK 2ec / Gaussian null,1,1.0,5.690165042877197
null_aniso_d10,null,3,1,CDK 2ec / AD statistic,1,1.0,5.3789684772491455
null_aniso_d10,null,3,1,CDK 2ec / no multiplicity corr.,1,1.0,4.944221019744873
null_aniso_d10,null,3,1,CDK 2ec / n_min=15,1,1.0,7.963708877563477
null_aniso_d10,null,3,1,CDK 2ec / n_min=40,1,1.0,6.071205139160156
null_aniso_d10,null,6,1,CDK 2ec (default),1,1.0,4.0434300899505615
null_aniso_d10,null,6,1,CDK 2ec / Gaussian null,1,1.0,4.3504369258880615
null_aniso_d10,null,6,1,CDK 2ec / AD statistic,1,1.0,3.818143606185913
null_aniso_d10,null,6,1,CDK 2ec / no multiplicity corr.,1,1.0,4.10041618347168
null_aniso_d10,null,6,1,CDK 2ec / n_min=15,1,1.0,4.618276596069336
null_aniso_d10,null,6,1,CDK 2ec / n_min=40,1,1.0,1.9740800857543945
null_aniso_d10,null,5,1,CDK 2ec (default),1,1.0,4.9453349113464355
null_aniso_d10,null,5,1,CDK 2ec / Gaussian null,1,1.0,5.041246652603149
null_aniso_d10,null,5,1,CDK 2ec / AD statistic,1,1.0,4.470631837844849
null_aniso_d10,null,5,1,CDK 2ec / no multiplicity corr.,1,1.0,4.883701324462891
null_aniso_d10,null,5,1,CDK 2ec / n_min=15,1,1.0,5.018576383590698
null_aniso_d10,null,5,1,CDK 2ec / n_min=40,1,1.0,3.9894609451293945
null_aniso_d10,null,8,1,CDK 2ec (default),1,1.0,4.789555549621582
null_aniso_d10,null,8,1,CDK 2ec / Gaussian null,1,1.0,4.895602464675903
null_aniso_d10,null,8,1,CDK 2ec / AD statistic,1,1.0,2.4144983291625977
null_aniso_d10,null,8,1,CDK 2ec / no multiplicity corr.,1,1.0,4.845472574234009
null_aniso_d10,null,8,1,CDK 2ec / n_min=15,1,1.0,5.313793420791626
null_aniso_d10,null,8,1,CDK 2ec / n_min=40,1,1.0,5.323127269744873
null_aniso_d10,null,7,1,CDK 2ec (default),1,1.0,4.88476037979126
null_aniso_d10,null,7,1,CDK 2ec / Gaussian null,1,1.0,4.419668912887573
null_aniso_d10,null,7,1,CDK 2ec / AD statistic,1,1.0,3.9594080448150635
null_aniso_d10,null,7,1,CDK 2ec / no multiplicity corr.,1,1.0,5.2499237060546875
null_aniso_d10,null,7,1,CDK 2ec / n_min=15,1,1.0,4.564456939697266
null_aniso_d10,null,7,1,CDK 2ec / n_min=40,1,1.0,5.382150411605835
null_aniso_d10,null,9,1,CDK 2ec (default),1,1.0,5.283722162246704
null_aniso_d10,null,9,1,CDK 2ec / Gaussian null,1,1.0,5.076557397842407
null_aniso_d10,null,9,1,CDK 2ec / AD statistic,1,1.0,4.59555196762085
null_aniso_d10,null,9,1,CDK 2ec / no multiplicity corr.,1,1.0,5.205430507659912
null_aniso_d10,null,9,1,CDK 2ec / n_min=15,1,1.0,4.563747406005859
null_aniso_d10,null,9,1,CDK 2ec / n_min=40,1,1.0,4.0793068408966064
