dataset,family,rep,n,d,true_k,method,k_hat,runtime,ARI,AMI,NMI,conf_lo,conf_hi,n_tests,k_init,sep_evidence,p_median,abs_err,signed_err,exact
sep_k10_d2,sep,1,800,2,10,Elbow (Kneedle),10,0.09261274337768555,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,1,800,2,10,Jump statistic,10,0.08889579772949219,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,1,800,2,10,Gap statistic,10,0.38646745681762695,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,1,800,2,10,X-means,9,0.03540992736816406,0.8900747488442117,0.9555669311599971,0.9564856903949415,,,,,,,1,-1,0.0
sep_k10_d2,sep,1,800,2,10,G-means,10,0.03318166732788086,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,1,800,2,10,dip-means,10,0.15456914901733398,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,1,800,2,10,ISODATA,10,0.01759028434753418,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,1,800,2,10,MDL split/merge,10,0.07888340950012207,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,1,800,2,10,GMM+BIC,10,0.14086413383483887,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,1,800,2,10,GMM+ICL,10,0.1468651294708252,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,1,800,2,10,HDBSCAN,10,0.0042400360107421875,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,1,800,2,10,Bisecting+Sil.,10,0.11083173751831055,0.9944164284049487,0.9940212980624569,0.9941565274494993,,,,,,,0,0,1.0
sep_k10_d2,sep,2,800,2,10,ORACLE k-means(k*),10,0.007039785385131836,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,2,800,2,10,CDK (proposed),10,4.3558807373046875,0.978234940587205,0.9805980113941294,0.9810369056695135,10.0,10.0,47.0,18.0,0.8085106382978723,0.005,0,0,1.0
sep_k10_d2,sep,2,800,2,10,CDK / Gaussian null,10,4.746368169784546,0.978234940587205,0.9805980113941294,0.9810369056695135,10.0,10.0,47.0,18.0,0.8085106382978723,0.005,0,0,1.0
sep_k10_d2,sep,2,800,2,10,CDK / AD statistic,10,6.900651931762695,0.978234940587205,0.9805980113941294,0.9810369056695135,10.0,10.0,47.0,18.0,0.8085106382978723,0.005,0,0,1.0
sep_k10_d2,sep,2,800,2,10,CDK / no multiplicity corr.,10,4.1494715213775635,0.978234940587205,0.9805980113941294,0.9810369056695135,10.0,10.0,47.0,18.0,0.8085106382978723,0.005,0,0,1.0
sep_k10_d2,sep,2,800,2,10,CDK / n_min=15,10,4.748467683792114,0.978234940587205,0.9805980113941294,0.9810369056695135,10.0,10.0,65.0,26.0,0.6,0.005,0,0,1.0
sep_k10_d2,sep,2,800,2,10,CDK / n_min=40,10,3.5802884101867676,0.978234940587205,0.9805980113941294,0.9810369056695135,10.0,10.0,25.0,10.0,1.0,0.005,0,0,1.0
sep_k10_d2,sep,2,800,2,10,Silhouette,10,0.15520262718200684,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,2,800,2,10,Calinski-Har.,10,0.1070549488067627,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,2,800,2,10,Davies-Bouldin,10,0.10550594329833984,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,2,800,2,10,Elbow (Kneedle),10,0.09157800674438477,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,2,800,2,10,Jump statistic,10,0.09125065803527832,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,2,800,2,10,Gap statistic,10,0.38987135887145996,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,2,800,2,10,X-means,15,0.03309345245361328,0.8463782073775011,0.9288687797948438,0.9312685910431807,,,,,,,5,5,0.0
sep_k10_d2,sep,2,800,2,10,G-means,10,0.03097057342529297,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,2,800,2,10,dip-means,10,0.15511679649353027,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,2,800,2,10,ISODATA,10,0.0173494815826416,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,2,800,2,10,MDL split/merge,10,0.07865095138549805,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,2,800,2,10,GMM+BIC,10,0.12158560752868652,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,2,800,2,10,GMM+ICL,10,0.12575364112854004,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,2,800,2,10,HDBSCAN,10,0.004126787185668945,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,2,800,2,10,Bisecting+Sil.,10,0.11359286308288574,0.9681596915067991,0.9759505231609353,0.9764947582638295,,,,,,,0,0,1.0
sep_k10_d2,sep,3,800,2,10,ORACLE k-means(k*),10,0.006564140319824219,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,3,800,2,10,CDK (proposed),10,4.247958421707153,0.9944164284049487,0.9940212980624569,0.9941565274494993,10.0,10.0,52.0,20.0,0.8076923076923077,0.005,0,0,1.0
sep_k10_d2,sep,3,800,2,10,CDK / Gaussian null,11,4.751945495605469,0.9656203061329233,0.9789148544839394,0.9794409685153642,10.0,11.0,52.0,20.0,0.8269230769230769,0.005,1,1,0.0
sep_k10_d2,sep,3,800,2,10,CDK / AD statistic,10,6.8236894607543945,0.9944164284049487,0.9940212980624569,0.9941565274494993,10.0,10.0,52.0,20.0,0.8076923076923077,0.005,0,0,1.0
sep_k10_d2,sep,3,800,2,10,CDK / no multiplicity corr.,10,4.990105390548706,0.9944164284049487,0.9940212980624569,0.9941565274494993,10.0,10.0,52.0,20.0,0.8076923076923077,0.005,0,0,1.0
sep_k10_d2,sep,3,800,2,10,CDK / n_min=15,10,4.8460211753845215,0.9944164284049487,0.9940212980624569,0.9941565274494993,10.0,10.0,79.0,32.0,0.5189873417721519,0.005,0,0,1.0
sep_k10_d2,sep,3,800,2,10,CDK / n_min=40,10,3.141472339630127,0.9944164284049487,0.9940212980624569,0.9941565274494993,10.0,10.0,24.0,10.0,1.0,0.005,0,0,1.0
sep_k10_d2,sep,3,800,2,10,Silhouette,10,0.14643311500549316,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,3,800,2,10,Calinski-Har.,10,0.0876157283782959,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,3,800,2,10,Davies-Bouldin,10,0.10323190689086914,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,3,800,2,10,Elbow (Kneedle),10,0.08959603309631348,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,3,800,2,10,Jump statistic,10,0.08981847763061523,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,3,800,2,10,Gap statistic,10,0.37212634086608887,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,3,800,2,10,X-means,15,0.059407949447631836,0.8456467554116565,0.9286570556775947,0.9310626533920158,,,,,,,5,5,0.0
sep_k10_d2,sep,3,800,2,10,G-means,10,0.028839826583862305,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,3,800,2,10,dip-means,10,0.15282297134399414,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,3,800,2,10,ISODATA,10,0.017254352569580078,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,3,800,2,10,MDL split/merge,10,0.08029699325561523,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,3,800,2,10,GMM+BIC,10,0.12816190719604492,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,3,800,2,10,GMM+ICL,10,0.13109683990478516,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,3,800,2,10,HDBSCAN,10,0.004354000091552734,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,3,800,2,10,Bisecting+Sil.,10,0.11268782615661621,0.9539108510183005,0.9696131098299126,0.9703013406482527,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,ORACLE k-means(k*),10,0.0066411495208740234,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,CDK (proposed),10,4.037276744842529,0.9944517015171701,0.9947913446469437,0.9949091578370609,10.0,10.0,50.0,20.0,0.8,0.005,0,0,1.0
sep_k10_d2,sep,4,800,2,10,CDK / Gaussian null,11,4.567221403121948,0.9681313954909551,0.9804649463503808,0.9809523232453234,11.0,11.0,50.0,20.0,0.82,0.005,1,1,0.0
sep_k10_d2,sep,4,800,2,10,CDK / AD statistic,11,7.07377028465271,0.9681313954909551,0.9804649463503808,0.9809523232453234,11.0,11.0,50.0,20.0,0.82,0.005,1,1,0.0
sep_k10_d2,sep,4,800,2,10,CDK / no multiplicity corr.,10,4.66506290435791,0.9944517015171701,0.9947913446469437,0.9949091578370609,10.0,10.0,50.0,20.0,0.8,0.005,0,0,1.0
sep_k10_d2,sep,4,800,2,10,CDK / n_min=15,11,5.2738037109375,0.9681313954909551,0.9804649463503808,0.9809523232453234,11.0,11.0,76.0,31.0,0.6052631578947368,0.005,1,1,0.0
sep_k10_d2,sep,4,800,2,10,CDK / n_min=40,10,4.00456166267395,0.9252494955560255,0.9615675423491047,0.9624412266622576,10.0,10.0,24.0,10.0,1.0,0.005,0,0,1.0
sep_k10_d2,sep,4,800,2,10,Silhouette,10,0.18494820594787598,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,Calinski-Har.,10,0.12458062171936035,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,Davies-Bouldin,10,0.14540481567382812,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,Elbow (Kneedle),10,0.12019872665405273,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,Jump statistic,10,0.11903524398803711,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,Gap statistic,10,0.4951353073120117,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,X-means,9,0.04780149459838867,0.8955374532539214,0.9654363071109273,0.9661516261242595,,,,,,,1,-1,0.0
sep_k10_d2,sep,4,800,2,10,G-means,10,0.04299473762512207,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,dip-means,10,0.2035667896270752,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,ISODATA,10,0.02150893211364746,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,MDL split/merge,10,0.09692692756652832,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,GMM+BIC,10,0.16205978393554688,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,GMM+ICL,10,0.1789546012878418,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,HDBSCAN,10,0.0052034854888916016,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,Bisecting+Sil.,10,0.1428072452545166,0.9589113984364029,0.9727688678021077,0.9733854259761691,,,,,,,0,0,1.0
sep_k10_d2,sep,5,800,2,10,ORACLE k-means(k*),10,0.0064525604248046875,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,5,800,2,10,CDK (proposed),10,3.8345770835876465,0.9888338005509576,0.988805629826583,0.9890588370269919,10.0,10.0,45.0,18.0,0.8222222222222222,0.005,0,0,1.0
sep_k10_d2,sep,5,800,2,10,CDK / Gaussian null,10,4.3975605964660645,0.9888338005509576,0.988805629826583,0.9890588370269919,10.0,10.0,45.0,18.0,0.8222222222222222,0.005,0,0,1.0
sep_k10_d2,sep,5,800,2,10,CDK / AD statistic,10,5.789490222930908,0.9888338005509576,0.988805629826583,0.9890588370269919,10.0,10.0,45.0,18.0,0.8222222222222222,0.005,0,0,1.0
sep_k10_d2,sep,5,800,2,10,CDK / no multiplicity corr.,10,3.889214038848877,0.9888338005509576,0.988805629826583,0.9890588370269919,10.0,10.0,45.0,18.0,0.8222222222222222,0.005,0,0,1.0
sep_k10_d2,sep,5,800,2,10,CDK / n_min=15,10,5.093635559082031,0.9888338005509576,0.988805629826583,0.9890588370269919,10.0,10.0,76.0,31.0,0.5657894736842105,0.005,0,0,1.0
sep_k10_d2,sep,5,800,2,10,CDK / n_min=40,10,3.952007293701172,0.9888338005509576,0.988805629826583,0.9890588370269919,10.0,10.0,24.0,10.0,1.0,0.005,0,0,1.0
sep_k10_d2,sep,5,800,2,10,Silhouette,10,0.17723512649536133,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,5,800,2,10,Calinski-Har.,10,0.10513496398925781,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,5,800,2,10,Davies-Bouldin,10,0.12370562553405762,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,5,800,2,10,Elbow (Kneedle),10,0.11202764511108398,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,5,800,2,10,Jump statistic,10,0.11498045921325684,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,5,800,2,10,Gap statistic,10,0.4637868404388428,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,5,800,2,10,X-means,11,0.04815363883972168,0.9717172432276628,0.9849614000254047,0.985336800143772,,,,,,,1,1,0.0
sep_k10_d2,sep,5,800,2,10,G-means,10,0.03519129753112793,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,5,800,2,10,dip-means,10,0.16599559783935547,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,5,800,2,10,ISODATA,10,0.017507314682006836,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,5,800,2,10,MDL split/merge,10,0.07598066329956055,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,5,800,2,10,GMM+BIC,10,0.13037753105163574,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,5,800,2,10,GMM+ICL,10,0.13559222221374512,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,5,800,2,10,HDBSCAN,10,0.004204511642456055,0.9972081748760527,0.9970106595018916,0.9970782736382753,,,,,,,0,0,1.0
sep_k10_d2,sep,5,800,2,10,Bisecting+Sil.,10,0.10944676399230957,0.9888338005509576,0.988805629826583,0.9890588370269919,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,ORACLE k-means(k*),10,0.008858203887939453,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,CDK (proposed),10,5.066655397415161,0.9916252324538937,0.9917950719698342,0.9919806596341608,10.0,10.0,51.0,19.0,0.8235294117647058,0.005,0,0,1.0
sep_k10_d2,sep,6,800,2,10,CDK / Gaussian null,10,5.565362930297852,0.9916252324538937,0.9917950719698342,0.9919806596341608,10.0,10.0,51.0,19.0,0.8235294117647058,0.005,0,0,1.0
sep_k10_d2,sep,6,800,2,10,CDK / AD statistic,10,7.876325607299805,0.9916252324538937,0.9917950719698342,0.9919806596341608,10.0,10.0,51.0,19.0,0.8235294117647058,0.005,0,0,1.0
sep_k10_d2,sep,6,800,2,10,CDK / no multiplicity corr.,10,5.080451250076294,0.9916252324538937,0.9917950719698342,0.9919806596341608,10.0,10.0,51.0,19.0,0.8235294117647058,0.005,0,0,1.0
sep_k10_d2,sep,6,800,2,10,CDK / n_min=15,10,4.8953235149383545,0.9916252324538937,0.9917950719698342,0.9919806596341608,10.0,10.0,76.0,31.0,0.5526315789473685,0.005,0,0,1.0
sep_k10_d2,sep,6,800,2,10,CDK / n_min=40,10,3.730379819869995,0.9916252324538937,0.9917950719698342,0.9919806596341608,10.0,10.0,26.0,11.0,0.9615384615384616,0.005,0,0,1.0
sep_k10_d2,sep,6,800,2,10,Silhouette,10,0.18055987358093262,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,Calinski-Har.,10,0.10776495933532715,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,Davies-Bouldin,10,0.12282800674438477,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,Elbow (Kneedle),10,0.10682082176208496,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,Jump statistic,10,0.10656023025512695,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,Gap statistic,10,0.4691481590270996,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,X-means,11,0.052757978439331055,0.97191922353317,0.9850361229583635,0.9854097428003635,,,,,,,1,1,0.0
sep_k10_d2,sep,6,800,2,10,G-means,10,0.035292863845825195,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,dip-means,10,0.18930435180664062,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,ISODATA,10,0.021053552627563477,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,MDL split/merge,10,0.09532999992370605,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,GMM+BIC,10,0.15938854217529297,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,GMM+ICL,10,0.17019343376159668,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,HDBSCAN,10,0.004816532135009766,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,Bisecting+Sil.,10,0.15759968757629395,0.9863241244961009,0.9881472719571829,0.9884153772835749,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,ORACLE k-means(k*),10,0.006447315216064453,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,CDK (proposed),10,3.7403564453125,0.959886315293953,0.9677653589218228,0.9684947149348115,10.0,10.0,41.0,17.0,0.8292682926829268,0.005,0,0,1.0
sep_k10_d2,sep,7,800,2,10,CDK / Gaussian null,10,4.034337043762207,0.959886315293953,0.9677653589218228,0.9684947149348115,9.0,10.0,41.0,17.0,0.8292682926829268,0.005,0,0,1.0
sep_k10_d2,sep,7,800,2,10,CDK / AD statistic,10,5.4925103187561035,0.959886315293953,0.9677653589218228,0.9684947149348115,10.0,10.0,41.0,17.0,0.8292682926829268,0.005,0,0,1.0
sep_k10_d2,sep,7,800,2,10,CDK / no multiplicity corr.,10,3.5795345306396484,0.959886315293953,0.9677653589218228,0.9684947149348115,10.0,10.0,41.0,17.0,0.8292682926829268,0.005,0,0,1.0
sep_k10_d2,sep,7,800,2,10,CDK / n_min=15,10,3.5524425506591797,0.959886315293953,0.9677653589218228,0.9684947149348115,10.0,10.0,65.0,28.0,0.5076923076923077,0.01,0,0,1.0
sep_k10_d2,sep,7,800,2,10,CDK / n_min=40,10,3.3290159702301025,0.959886315293953,0.9677653589218228,0.9684947149348115,10.0,10.0,25.0,10.0,1.0,0.005,0,0,1.0
sep_k10_d2,sep,7,800,2,10,Silhouette,10,0.1470506191253662,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,Calinski-Har.,10,0.0888071060180664,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,Davies-Bouldin,10,0.1039116382598877,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,Elbow (Kneedle),10,0.09170675277709961,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,Jump statistic,10,0.09068942070007324,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,Gap statistic,10,0.3817155361175537,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,X-means,11,0.042146921157836914,0.97191922353317,0.9850361229583635,0.9854097428003635,,,,,,,1,1,0.0
sep_k10_d2,sep,7,800,2,10,G-means,10,0.030794620513916016,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,dip-means,10,0.15353083610534668,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,ISODATA,10,0.01773381233215332,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,MDL split/merge,10,0.0764470100402832,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,GMM+BIC,10,0.12478160858154297,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,GMM+ICL,10,0.1293492317199707,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,HDBSCAN,10,0.004088878631591797,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,Bisecting+Sil.,10,0.11255884170532227,0.967302976444692,0.9702112245837522,0.970885101560012,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,ORACLE k-means(k*),10,0.007983922958374023,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,CDK (proposed),10,4.81255578994751,0.9862546761338381,0.9881334750550141,0.9884018973843361,10.0,10.0,46.0,19.0,0.8043478260869565,0.005,0,0,1.0
sep_k10_d2,sep,8,800,2,10,CDK / Gaussian null,10,5.14701771736145,0.9862546761338381,0.9881334750550141,0.9884018973843361,10.0,10.0,46.0,19.0,0.8043478260869565,0.005,0,0,1.0
sep_k10_d2,sep,8,800,2,10,CDK / AD statistic,10,6.950120210647583,0.9862546761338381,0.9881334750550141,0.9884018973843361,10.0,10.0,46.0,19.0,0.8043478260869565,0.005,0,0,1.0
sep_k10_d2,sep,8,800,2,10,CDK / no multiplicity corr.,10,4.600659608840942,0.9862546761338381,0.9881334750550141,0.9884018973843361,10.0,10.0,46.0,19.0,0.8043478260869565,0.005,0,0,1.0
sep_k10_d2,sep,8,800,2,10,CDK / n_min=15,10,5.228240489959717,0.9862546761338381,0.9881334750550141,0.9884018973843361,10.0,10.0,70.0,28.0,0.5857142857142857,0.005,0,0,1.0
sep_k10_d2,sep,8,800,2,10,CDK / n_min=40,10,4.113073110580444,0.9862546761338381,0.9881334750550141,0.9884018973843361,10.0,10.0,25.0,10.0,1.0,0.005,0,0,1.0
sep_k10_d2,sep,8,800,2,10,Silhouette,10,0.18942022323608398,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,Calinski-Har.,10,0.11920046806335449,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,Davies-Bouldin,10,0.13047051429748535,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,Elbow (Kneedle),10,0.11723518371582031,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,Jump statistic,10,0.12315535545349121,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,Gap statistic,10,0.5117650032043457,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,X-means,10,0.0369105339050293,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,G-means,9,0.03859281539916992,0.8955374532539214,0.9654363071109271,0.9661516261242593,,,,,,,1,-1,0.0
sep_k10_d2,sep,8,800,2,10,dip-means,10,0.1929783821105957,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,ISODATA,10,0.022676467895507812,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,MDL split/merge,10,0.10044646263122559,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,GMM+BIC,10,0.17677927017211914,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,GMM+ICL,10,0.19207215309143066,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,HDBSCAN,10,0.005293130874633789,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,Bisecting+Sil.,10,0.141981840133667,0.9835330031388413,0.9851582822466671,0.9854939988187789,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,ORACLE k-means(k*),10,0.006561279296875,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,CDK (proposed),10,3.7657766342163086,0.9482438441230044,0.9632187626817152,0.9640515503532505,10.0,10.0,44.0,19.0,0.7954545454545454,0.005,0,0,1.0
sep_k10_d2,sep,9,800,2,10,CDK / Gaussian null,10,4.245668411254883,0.9482438441230044,0.9632187626817152,0.9640515503532505,9.0,10.0,44.0,19.0,0.7954545454545454,0.005,0,0,1.0
sep_k10_d2,sep,9,800,2,10,CDK / AD statistic,10,6.639671087265015,0.9482438441230044,0.9632187626817152,0.9640515503532505,10.0,10.0,44.0,19.0,0.7954545454545454,0.005,0,0,1.0
sep_k10_d2,sep,9,800,2,10,CDK / no multiplicity corr.,10,4.008099317550659,0.9482438441230044,0.9632187626817152,0.9640515503532505,10.0,11.0,44.0,19.0,0.7954545454545454,0.005,0,0,1.0
sep_k10_d2,sep,9,800,2,10,CDK / n_min=15,10,5.216684103012085,0.9482438441230044,0.9632187626817152,0.9640515503532505,10.0,11.0,77.0,32.0,0.5714285714285714,0.005,0,0,1.0
sep_k10_d2,sep,9,800,2,10,CDK / n_min=40,10,3.610488176345825,0.9482438441230044,0.9632187626817152,0.9640515503532505,10.0,10.0,25.0,10.0,1.0,0.005,0,0,1.0
sep_k10_d2,sep,9,800,2,10,Silhouette,10,0.14770030975341797,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,Calinski-Har.,10,0.08893227577209473,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,Davies-Bouldin,10,0.129502534866333,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,Elbow (Kneedle),10,0.12094712257385254,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,Jump statistic,10,0.12070441246032715,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,Gap statistic,10,0.5075726509094238,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,X-means,14,0.055229902267456055,0.8809488230101988,0.9426864485684542,0.9445010064882945,,,,,,,4,4,0.0
sep_k10_d2,sep,9,800,2,10,G-means,11,0.03545951843261719,0.9738989090232902,0.9857799390906942,0.986135793481338,,,,,,,1,1,0.0
sep_k10_d2,sep,9,800,2,10,dip-means,10,0.20500445365905762,1.0,1.0,1.0,,,,,,,0,0,1.0
